label,logFC,P.Value,adj.P.Val,AveExpr,t,B,absLogFC,log10Pvalue,log10Padj
MEGF8,0.199178526,0.008782456,0.047121497,6.739267376,3.056272292,-3.318046187,0.199178526,2.056384013,1.326780917
MEGF9,-0.132454275,0.548210983,0.70264456,5.949963277,-0.61576587,-6.349921673,0.132454275,0.261052268,0.153264312
MEI1,0.027742806,0.901073422,0.941604466,5.492694207,0.126645327,-6.268063486,0.027742806,0.04523982,0.02613149
MEI4,0.609595443,0.001546834,0.014085918,5.803040116,3.943823691,-1.061756915,0.609595443,2.810556291,1.851214833
MEIG1,0.541319671,0.00696831,0.040318191,5.558859877,3.174141195,-2.419835838,0.541319671,2.156872555,1.394498962
MEIKIN,0.205333326,0.063009603,0.177420528,6.183142967,2.024471825,-4.790898449,0.205333326,1.200593253,0.750996132
MEIOB,0.364090405,0.084462809,0.213783967,5.760102044,1.861159372,-4.808827085,0.364090405,1.073334477,0.670024869
MEIOC,0.103296177,0.514216952,0.675626452,5.641278896,0.669758602,-6.142302171,0.103296177,0.28885361,0.170293355
MEIOSIN,0.314101246,0.066096713,0.182776789,5.647865422,1.998100578,-4.54058766,0.314101246,1.179820139,0.738078957
MEIS1,0.351523719,0.061019679,0.173702871,5.77281124,2.042107096,-4.528965965,0.351523719,1.214530084,0.760193003
MEIS2,0.720625648,0.001349853,0.012668944,5.654519584,4.014304395,-0.880871364,0.720625648,2.869713618,1.897259576
MEIS3,0.368956258,0.043168828,0.13861713,5.805422912,2.229680492,-4.23474074,0.368956258,1.364829739,0.858183096
MELK,-0.91355208,0.00011333,0.001976351,6.080819832,-5.347888984,1.397849483,0.91355208,3.945653522,2.704135874
MELTF,0.072396069,0.622907017,0.75840584,5.738379782,0.503146353,-6.305010356,0.072396069,0.205576777,0.120098331
MEMO1,-0.185182558,0.182157243,0.351244149,5.974811882,-1.405963398,-5.58907388,0.185182558,0.739553555,0.454390901
MEN1,0.1386662,0.4374049,0.6109341,6.22125,0.8000891,-6.373627,0.1386662,0.3591164,0.2140056
MEOX1,0.168721445,0.48944928,0.655620694,5.64845468,0.710406704,-6.114246234,0.168721445,0.310292306,0.183347347
MEOX2,0.313841367,0.133370245,0.286231632,5.702929451,1.596327666,-5.171175517,0.313841367,0.87494105,0.543282373
MEP1A,0.048553893,0.816479168,0.891830688,5.599111898,0.236616363,-6.318778861,0.048553893,0.088054892,0.049717587
MEP1B,0.291667637,0.216166938,0.391026626,5.430903034,1.297076234,-5.417664092,0.291667637,0.665210728,0.40779367
MEPCE,0.01511759,0.7739071,0.8644377,7.106197,0.2930477,-7.316058,0.01511759,0.1113112,0.06326632
MEPE,0.372012522,0.196522419,0.368649778,5.599246156,1.358107302,-5.427825694,0.372012522,0.7065879,0.433386024
MERTK,0.599780803,0.019620175,0.081342066,5.735784116,2.644046373,-3.450705237,0.599780803,1.707297126,1.089684803
MESD,0.491123386,0.004383633,0.028980879,5.81370712,3.410107068,-2.07881465,0.491123386,2.358165781,1.537888449
MESP1,-0.320025442,0.145500164,0.302434272,5.910046821,-1.544084846,-5.374440748,0.320025442,0.837136517,0.519368996
MESP2,0.186771474,0.4240245,0.598511608,5.710734079,0.824224188,-6.061823805,0.186771474,0.372609049,0.222927422
MEST,0.228231858,0.220770866,0.396491346,6.010763815,1.283422407,-5.759538451,0.228231858,0.656058239,0.401766287
MET,-0.689215701,0.001038572,0.010431651,5.856253273,-4.15056416,-0.702927166,0.689215701,2.983563231,1.981646942
METAP1,-0.02338566,0.9008803,0.9415635,5.892885,-0.126894,-6.511123,0.02338566,0.04533293,0.02615036
METAP1D,0.04209509,0.8047008,0.884209,5.889873,0.2521407,-6.484827,0.04209509,0.09436558,0.05344506
METAP2,-0.329154876,0.032386408,0.114259284,6.068817059,-2.382412729,-4.116097545,0.329154876,1.48963722,0.9421085
METRN,0.343418887,0.006835025,0.039830814,6.371631146,3.18397338,-2.799280034,0.343418887,2.165259901,1.399780817
METRNL,0.119022741,0.234094862,0.412390454,6.303802436,1.245145422,-5.986035423,0.119022741,0.630608119,0.384691396
METTL1,0.0445784,0.6772178,0.7973318,6.168801,0.4253692,-6.573383,0.0445784,0.1692717,0.0983609
METTL11B,-0.067586123,0.745606101,0.844492732,5.547664023,-0.331108635,-6.256518108,0.067586123,0.127490547,0.073404084
METTL14,0.126737629,0.362468069,0.544207341,6.011614098,0.942301499,-6.12462326,0.126737629,0.440730246,0.264235604
METTL15,0.223784142,0.110334853,0.25344042,6.141570853,1.708007232,-5.260419018,0.223784142,0.957287279,0.596124121
METTL16,-0.156622094,0.308898666,0.493060455,6.046589573,-1.057040497,-6.030432163,0.156622094,0.510183967,0.307099828
METTL17,0.37367727,0.019956899,0.082372376,5.989434353,2.635239812,-3.625220685,0.37367727,1.699906941,1.084218406
METTL18,-0.140916269,0.22822371,0.405547701,6.042284447,-1.26179323,-5.801115519,0.140916269,0.641639239,0.391958056
METTL21A,-0.17382443,0.208108189,0.382158027,5.993433645,-1.321547869,-5.704373607,0.17382443,0.68171083,0.417757014
METTL21C,0.103577536,0.49704203,0.661423009,5.722265732,0.697819063,-6.172721115,0.103577536,0.303606885,0.179520701
METTL22,0.325583379,0.069372446,0.188296638,5.782410772,1.9713244,-4.65085898,0.325583379,1.158812994,0.725157433
METTL23,-0.464696527,0.002480666,0.019605278,6.016521149,-3.700865076,-1.631345926,0.464696527,2.605431662,1.707626993
METTL24,0.564171373,0.001564955,0.014202461,5.767212034,3.937806817,-1.063936698,0.564171373,2.805498156,1.847636408
METTL25,0.270332576,0.223804925,0.400038719,5.547172778,1.274548087,-5.508412366,0.270332576,0.650130361,0.397897972
METTL26,-0.07223616,0.4794706,0.6469715,6.364939,-0.7271293,-6.542885,0.07223616,0.319238,0.1891149
METTL27,0.223036941,0.088515286,0.220603149,6.072996575,1.834618045,-5.029635436,0.223036941,1.052981722,0.656388292
METTL2B,-0.07565209,0.4939098,0.6590993,6.459235,-0.7029978,-6.638424,0.07565209,0.3063524,0.1810492
METTL3,0.193919944,0.283816468,0.467034377,5.977129336,1.115821062,-5.933521001,0.193919944,0.546962408,0.330651151
METTL4,0.03750506,0.8024192,0.8830364,5.778959,0.2551553,-6.428948,0.03750506,0.09559871,0.0540214
METTL5,-0.17027023,0.136252276,0.289830764,6.309209257,-1.583556897,-5.553600051,0.17027023,0.865656234,0.537855518
METTL6,0.02198226,0.8844193,0.9321701,5.989229,0.1481216,-6.554445,0.02198226,0.05334177,0.03050483
METTL7A,-0.888603323,2.48E-05,0.000665155,6.285944186,-6.234253511,2.845062169,0.888603323,4.605127547,3.177077366
METTL7B,0.340203674,0.038270564,0.127419428,5.606895273,2.293980294,-4.029862016,0.340203674,1.417135143,0.894764348
METTL8,-0.168292316,0.234335924,0.412519586,5.949229446,-1.244468965,-5.775732284,0.168292316,0.630161129,0.384555427
METTL9,-0.02832655,0.7223,0.8289539,6.721457,-0.3628378,-7.038032,0.02832655,0.1412824,0.0814696
MEX3A,-0.284169218,0.088481465,0.220548288,6.089120065,-1.834835001,-5.036370424,0.284169218,1.053147695,0.656496309
MEX3B,0.753593535,0.001555482,0.014143983,5.831684465,3.94094321,-1.067476992,0.753593535,2.808134943,1.849428263
MEX3C,-0.410245886,0.001366042,0.012801189,6.2957197,-4.008127496,-1.174407088,0.410245886,2.864536099,1.892749696
MEX3D,-0.158810796,0.174524604,0.340562655,6.353091154,-1.432669143,-5.794988778,0.158810796,0.758143338,0.467802978
MFAP1,-0.119665724,0.606670856,0.745839362,5.667179489,-0.527011917,-6.255365738,0.119665724,0.217046868,0.127354701
MFAP2,-1.300085628,5.06E-07,4.61E-05,6.098334778,-8.863783337,6.611597499,1.300085628,6.295695839,4.335835564
MFAP3,0.222534692,0.178136591,0.345448877,5.841574988,1.419913152,-5.499452191,0.222534692,0.749246862,0.461616214
MFAP3L,0.268064635,0.073461642,0.195673533,5.881257904,1.939473724,-4.766862609,0.268064635,1.133939371,0.708467913
MFAP4,0.373459935,0.04682971,0.145894663,5.82167302,2.185958167,-4.316021127,0.373459935,1.329478527,0.835960596
MFAP5,0.176086705,0.320550563,0.505055076,5.672257616,1.030929352,-5.851456753,0.176086705,0.494103456,0.29666126
MFF,-0.193667643,0.064930523,0.180623679,6.510370866,-2.007927114,-5.06172603,0.193667643,1.187551099,0.743225317
MFGE8,-1.363895659,4.62E-09,5.39E-06,6.612131846,-13.01051191,11.17161156,1.363895659,8.335606661,5.268419525
MFHAS1,-0.09801808,0.470894255,0.64023422,5.715757002,-0.74167163,-6.150050697,0.09801808,0.327076608,0.193661117
MFN1,0.096541527,0.463200738,0.633643443,6.149483193,0.754856002,-6.362371425,0.096541527,0.334230757,0.198155055
MFN2,-0.234080314,0.126157235,0.276262009,6.087954637,-1.629364436,-5.341678525,0.234080314,0.899087839,0.558678835
MFNG,0.374860156,0.007136622,0.040979454,6.221151916,3.161989548,-2.757185848,0.374860156,2.146507321,1.387433828
MFSD1,-0.01078484,0.9235022,0.954894,6.223763,-0.09781905,-6.700319,0.01078484,0.03456206,0.02004482
MFSD10,-0.217980079,0.172584944,0.338482515,6.240955325,-1.439609911,-5.698964385,0.217980079,0.762997095,0.470463761
MFSD11,-0.285440215,0.191135452,0.362175724,5.888508813,-1.375706533,-5.586991067,0.285440215,0.718658753,0.441080663
MFSD12,-0.645310894,4.49E-06,0.000193532,6.440561129,-7.31830301,4.506082482,0.645310894,5.348067535,3.713248312
MFSD13A,-0.276535007,0.25601886,0.436482359,5.4955966,-1.185738457,-5.585539856,0.276535007,0.591728041,0.360033304
MFSD14A,-0.06821059,0.5465194,0.7013759,6.138286,-0.6184075,-6.448659,0.06821059,0.2623944,0.1540492
MFSD14B,-0.883731253,5.14E-06,0.000215075,6.533518642,-7.228930204,4.359745233,0.883731253,5.289382309,3.667410049
MFSD14C,-0.04054961,0.7997089,0.8813662,6.021963,-0.2587395,-6.547872,0.04054961,0.09706806,0.05484362
MFSD2A,0.03150042,0.8849202,0.9323962,5.650093,0.1474746,-6.372373,0.03150042,0.05309589,0.03039951
MFSD2B,0.61943295,0.041145798,0.134021636,5.678234691,2.25535923,-4.100935227,0.61943295,1.385674516,0.872825085
MFSD3,-0.654818024,0.000144124,0.002392722,6.182020708,-5.21310805,1.117276224,0.654818024,3.841262263,2.621107667
MFSD4A,0.243536855,0.163363733,0.32580293,5.828252998,1.473524431,-5.420010917,0.243536855,0.786844352,0.487045015
MFSD4B,0.126691355,0.572687499,0.72171015,5.443787542,0.578027742,-6.074223978,0.126691355,0.242082297,0.141637187
MFSD5,0.09145229,0.4805134,0.6478416,6.20801,0.725372,-6.422303,0.09145229,0.3182945,0.1885312
MFSD6,0.22630833,0.102894144,0.242921746,5.94294262,1.748468247,-5.095047356,0.22630833,0.98760934,0.614533606
MFSD6L,0.06101947,0.4386902,0.6122377,6.797177,0.7977959,-6.82609,0.06101947,0.3578421,0.2130799
MFSD8,0.177258389,0.289033294,0.473325281,5.802359702,1.103284852,-5.854054156,0.177258389,0.539052128,0.324840298
MFSD9,-0.049698807,0.779827408,0.868329087,5.574801898,-0.285144503,-6.289874094,0.049698807,0.108001505,0.061315651
MGA,-0.340866401,0.061527553,0.174510268,6.00829525,-2.037556428,-4.672876317,0.340866401,1.210930354,0.758179014
MGAM,0.667406459,0.008569027,0.046372254,5.64226199,3.06881294,-2.633686428,0.667406459,2.067068469,1.333741794
MGAM2,-0.005000605,0.9717469,0.9830508,5.697466,-0.03607433,-6.416388,0.005000605,0.01244682,0.007424049
MGARP,0.23952153,0.134812847,0.288142781,5.684111435,1.589905907,-5.177915158,0.23952153,0.870268718,0.540392257
MGAT1,-0.186574946,0.177606523,0.34471132,6.264242262,-1.421771621,-5.739417182,0.186574946,0.750541088,0.462544455
MGAT2,0.06080733,0.7090604,0.819627,5.844898,0.3810347,-6.420261,0.06080733,0.1493168,0.08638376
MGAT3,0.216693835,0.426629091,0.601233798,5.365728018,0.819487896,-5.861528358,0.216693835,0.369949534,0.220956613
MGAT4A,0.230726787,0.364783628,0.54586175,5.638947992,0.937621645,-5.916156628,0.230726787,0.437964662,0.262917337
MGAT4B,-0.593738238,2.37E-06,0.000126267,6.634064314,-7.751000558,5.084171118,0.593738238,5.625948274,3.8987092
MGAT4C,0.071608616,0.739760923,0.840556596,5.519929847,0.339031721,-6.234467463,0.071608616,0.130908613,0.075433039
MGAT4D,0.05663954,0.752146773,0.848966295,5.419346218,0.322268951,-6.177133039,0.05663954,0.123697403,0.071109551
MGAT5,-0.704083106,0.002740704,0.020987342,5.769832361,-3.649822905,-1.607076388,0.704083106,2.56213787,1.678042552
MGAT5B,0.439972579,0.017624302,0.075712886,5.475794599,2.69946714,-3.261973245,0.439972579,1.753888086,1.120830196
MGLL,0.157833406,0.317388687,0.501769176,5.945518291,1.037945379,-5.999506413,0.157833406,0.498408557,0.299496021
MGME1,-0.342127419,0.12503807,0.27464848,5.984709703,-1.634636051,-5.281859881,0.342127419,0.90295774,0.5612228
MGMT,-0.440491779,0.005447183,0.033867188,5.849696067,-3.299500656,-2.324833519,0.440491779,2.263828056,1.470220866
MGP,-0.442225206,4.43E-05,0.001020762,7.460905014,-5.88856803,1.6008992,0.442225206,4.353559474,2.991075687
MGRN1,-0.162634964,0.193171803,0.364504927,6.300685576,-1.369006687,-5.835827931,0.162634964,0.714056267,0.438296597
MGST1,-0.647231702,1.80E-05,0.000521771,6.683361645,-6.430778843,3.004413624,0.647231702,4.744941236,3.282519985
MGST2,0.415050255,0.006877658,0.039966579,6.255695103,3.180807782,-2.73785383,0.415050255,2.162559435,1.39830303
MGST3,-0.701870618,7.23E-07,5.82E-05,6.7160542,-8.596735782,6.263595329,0.701870618,6.140584609,4.234765475
MIA,-0.536222264,0.034346755,0.118488058,6.004412943,-2.351367961,-4.139247992,0.536222264,1.464114284,0.926325417
MIA2,0.134317157,0.481171737,0.648354702,5.913240621,0.724263768,-6.258346764,0.134317157,0.317699891,0.188187335
MIA3,-0.281449256,0.130257404,0.281804416,6.420728337,-1.61039092,-5.600998193,0.281449256,0.885197583,0.550052205
MIB1,-0.287291345,0.013036039,0.061889707,6.241013719,-2.854472021,-3.353471079,0.287291345,1.884854335,1.208381572
MIB2,0.162634809,0.383768685,0.56403374,5.949175917,0.900005617,-6.132594708,0.162634809,0.415930465,0.248694916
MICA,-0.783516674,0.000994646,0.010112683,5.829645675,-4.17311097,-0.64524509,0.783516674,3.002331581,1.995133619
MICAL1,-0.258994393,0.068510959,0.186963645,5.994355146,-1.978252348,-4.762645547,0.258994393,1.164239951,0.728242833
MICAL2,-0.191137828,0.247605599,0.426971635,6.054752638,-1.208048101,-5.87016613,0.191137828,0.606239538,0.369600975
MICAL3,0.128908274,0.311441934,0.495552991,5.932937219,1.051280418,-5.980183771,0.128908274,0.506622912,0.304909898
MICALCL,0.380208845,0.028515776,0.105192407,5.658087544,2.449355579,-3.780927574,0.380208845,1.544914799,0.978015608
MICALL1,-0.06676352,0.6270165,0.7608359,5.977334,-0.497154,-6.431226,0.06676352,0.202721,0.118709
MICALL2,-0.21517803,0.011086684,0.055647943,6.791329657,-2.937357217,-3.597103827,0.21517803,1.955198333,1.254550884
MICB,0.214042217,0.351279253,0.533141769,5.682680268,0.965214072,-5.918316161,0.214042217,0.4543475,0.273157292
MICOS10,-0.368588683,0.000163847,0.002631106,6.791469322,-5.141744943,0.654110086,0.368588683,3.785561094,2.579861725
MICOS13,-0.437453542,0.008310301,0.045361129,6.142057508,-3.084437574,-2.864709491,0.437453542,2.080383245,1.343316141
MICU1,-0.656963008,3.89E-05,0.000925255,6.106048908,-5.966065462,2.437423125,0.656963008,4.410584409,3.033738339
MICU2,-0.07985425,0.4950138,0.6597712,6.1328,-0.7011702,-6.389496,0.07985425,0.3053827,0.1806067
MICU3,-0.184119584,0.269920108,0.451365194,5.539573245,-1.150086071,-5.653053558,0.184119584,0.568764762,0.345471934
MID1,0.491343782,0.013862237,0.06454874,5.785602351,2.822966462,-3.160798088,0.491343782,1.858166686,1.190112229
MID1IP1,-0.240206155,0.128460811,0.279377369,6.243965655,-1.618640136,-5.454600408,0.240206155,0.891229341,0.553808777
MID2,0.438306638,0.038874311,0.128916104,5.853948085,2.285648646,-4.158821544,0.438306638,1.4103373,0.889692828
MIDEAS,0.168164127,0.206683899,0.380656265,6.056649893,1.325952025,-5.731418865,0.168164127,0.684693354,0.419467018
MIDN,0.308610402,0.005201404,0.03276742,6.598803053,3.323003443,-2.690256423,0.308610402,2.283879443,1.484557757
MIEF1,-0.260516464,0.163781814,0.326288314,6.079435646,-1.471952546,-5.55517776,0.260516464,0.785734323,0.48639848
MIEF2,-0.07859231,0.5931782,0.7365237,5.984833,-0.5470873,-6.408114,0.07859231,0.2268148,0.1328133
MIEN1,-0.0576235,0.5995449,0.7405432,6.301305,-0.5375861,-6.614366,0.0576235,0.2221783,0.1304496
MIER1,-0.198574085,0.225383696,0.402166288,6.025482997,-1.26996817,-5.782638476,0.198574085,0.647077504,0.395594337
MIER2,0.365300059,0.004654564,0.030279792,6.062124964,3.379561511,-2.265205374,0.365300059,2.332121039,1.518847113
MIER3,-0.149337471,0.393635418,0.571704943,5.669190373,-0.880957024,-6.006315509,0.149337471,0.404905832,0.242828053
MIF,-0.501211815,4.02E-07,3.97E-05,7.143258943,-9.040147595,6.676704833,0.501211815,6.396288224,4.40144291
MIF4GD,-0.37711672,0.011274366,0.056227327,5.900977213,-2.928776483,-3.047598128,0.37711672,1.94790786,1.250052563
MIGA1,0.1107506,0.6124787,0.7508592,6.253748,0.5184393,-6.585871,0.1107506,0.212909,0.1244415
MIGA2,-0.01205115,0.9426908,0.9661236,5.697281,-0.07322721,-6.415177,0.01205115,0.02563073,0.01496731
MIIP,-0.337972201,0.076898507,0.201322317,5.868632439,-1.913927903,-4.806835252,0.337972201,1.114082095,0.696108081
MILR1,0.101069968,0.614956052,0.752360421,5.397373741,0.514794906,-6.08206469,0.101069968,0.21115592,0.123574059
MINAR1,0.312422605,0.052084493,0.156635761,5.621316915,2.128483578,-4.316009872,0.312422605,1.283291559,0.805109079
MINAR2,0.431085399,0.116950355,0.263229908,5.435346849,1.673999891,-4.922856282,0.431085399,0.931998457,0.579664769
MINDY1,-0.040322,0.7330547,0.836332,6.203579,-0.34815,-6.627018,0.040322,0.1348636,0.0776213
MINDY2,0.316305507,0.105566918,0.246182211,5.917954832,1.733645824,-5.098999844,0.316305507,0.976472157,0.608743332
MINDY3,-0.123921714,0.280557267,0.463590913,6.22380455,-1.123741374,-6.067274024,0.123921714,0.551978477,0.333865086
MINDY4,0.0325329,0.8713768,0.9252248,5.731561,0.1649912,-6.422684,0.0325329,0.059794,0.03375272
MINDY4B,0.214221053,0.233309859,0.411546254,5.768319916,1.247352076,-5.668020225,0.214221053,0.632066909,0.385581347
MINK1,-0.50857228,0.001825739,0.015852778,6.133478732,-3.858314274,-1.38117534,0.50857228,2.738561335,1.799894626
MINPP1,0.04867083,0.7058328,0.8173884,6.0051,0.3854908,-6.496185,0.04867083,0.1512981,0.08757154
MIOS,0.03953001,0.8222634,0.8947977,6.126747,0.229015,-6.61451,0.03953001,0.08498903,0.04827512
MIOX,0.43397616,0.10372056,0.244171893,5.502844589,1.743849205,-4.85316187,0.43397616,0.984135145,0.612304329
MIP,0.419122546,0.02483348,0.095710875,5.535890265,2.521662454,-3.600449141,0.419122546,1.604962421,1.019038712
MIPEP,0.256319084,0.15127398,0.309524992,5.830979379,1.520513038,-5.355928531,0.256319084,0.820235767,0.509304279
MIPOL1,0.41541913,0.026713717,0.10030802,5.567817459,2.483544901,-3.680130954,0.41541913,1.573265681,0.998664343
MIR9-1HG,0.612398847,0.00432384,0.028728696,5.664825716,3.417103752,-1.999089482,0.612398847,2.364130363,1.54168409
MIS12,-0.0929534,0.499903677,0.664392014,5.850451286,-0.693104561,-6.25279284,0.0929534,0.301113669,0.177575597
MIS18A,0.361860857,0.015340404,0.068823621,6.098231722,2.770934606,-3.430692134,0.361860857,1.814163189,1.162262481
MIS18BP1,0.141773262,0.365802728,0.546742762,5.809266712,0.935568544,-6.027566308,0.141773262,0.43675306,0.262216958
MISP,0.06875885,0.6829624,0.8018242,5.86233,0.4173078,-6.413638,0.06875885,0.1656032,0.09592082
MISP3,0.389073014,0.029988763,0.108827477,5.608947461,2.4229124,-3.804815222,0.389073014,1.523041446,0.963261437
MITD1,0.106199789,0.386377185,0.566049933,6.217591252,0.894937675,-6.290377039,0.106199789,0.412988526,0.247145256
MITF,0.0530214,0.7260297,0.8316611,5.912843,0.3577349,-6.46198,0.0530214,0.1390456,0.08005362
MIX23,-0.099224175,0.490232903,0.656349816,6.032073942,-0.709102202,-6.32835381,0.099224175,0.309597544,0.182864632
MIXL1,0.435942012,0.080761562,0.207623359,5.538094306,1.886421171,-4.654080051,0.435942012,1.092795287,0.682723787
MKI67,-0.388776422,0.016288201,0.071717878,6.079896382,-2.740093301,-3.476881041,0.388776422,1.788126889,1.144372571
MKKS,-0.218600669,0.053578178,0.159674425,6.191367021,-2.113132133,-4.647176247,0.218600669,1.271012062,0.796764638
MKLN1,0.06204585,0.5874195,0.7322455,6.091364,0.5557261,-6.460133,0.06204585,0.2310516,0.1353433
MKNK1,-0.25790431,0.149290683,0.30731759,5.640079321,-1.528522389,-5.253455722,0.25790431,0.825967296,0.512412581
MKNK2,0.184548898,0.053215956,0.158899186,6.551789407,2.116818033,-4.899931859,0.184548898,1.273958132,0.798878328
MKRN1,0.01582393,0.8418932,0.9069642,6.51021,0.2033209,-6.914343,0.01582393,0.074743,0.04240983
MKRN2,-0.421649289,0.048581129,0.149481012,6.158886919,-2.166161353,-4.540681757,0.421649289,1.313532399,0.825413972
MKRN2OS,0.321654648,0.114496805,0.259634875,5.73854558,1.686411136,-5.063007449,0.321654648,0.941206633,0.585636972
MKRN3,-0.04009557,0.7372076,0.8390352,6.027946,-0.3424998,-6.524631,0.04009557,0.1324102,0.0762198
MKS1,-0.176275728,0.190502332,0.361366246,5.829418906,-1.377801479,-5.55927228,0.176275728,0.720099703,0.442052415
MKX,0.01955069,0.9311258,0.9593776,5.734923,0.08804201,-6.43576,0.01955069,0.03099162,0.01801044
MLANA,0.408279574,0.005414625,0.033709652,5.878176374,3.302552219,-2.319425839,0.408279574,2.266431597,1.472245733
MLC1,-0.900556503,5.79E-05,0.001225536,5.84955498,-5.731988238,2.103351302,0.900556503,4.237236785,2.91167405
MLEC,-0.05693297,0.4779675,0.6455742,6.614299,-0.7296665,-6.745821,0.05693297,0.3206016,0.1900539
MLF1,-0.556173523,0.007429733,0.042075536,5.982179736,-3.141493801,-2.679484669,0.556173523,2.129026808,1.375970341
MLF2,-0.87781635,2.28E-05,0.000625189,6.575390383,-6.285975539,2.844844053,0.87781635,4.642148473,3.203988466
MLH1,-0.184041952,0.243699568,0.422263367,5.958158357,-1.218606809,-5.810061139,0.184041952,0.613145241,0.374416594
MLH3,0.200966337,0.239637503,0.417666073,5.851966335,1.229728605,-5.74077655,0.200966337,0.620445215,0.379170801
MLIP,0.284952336,0.117338705,0.263849625,6.077708223,1.672056329,-5.276940373,0.284952336,0.930558711,0.578643519
MLKL,-0.03884792,0.8381804,0.9046898,5.767242,-0.2081692,-6.438125,0.03884792,0.0766625,0.0435003
MLLT1,-0.179901668,0.236247153,0.414281802,6.097952701,-1.239125078,-5.857373204,0.179901668,0.626633417,0.382704144
MLLT10,-0.684294353,2.51E-06,0.000131097,6.39353892,-7.709646019,5.095163304,0.684294353,5.599830384,3.882406291
MLLT11,-0.246216221,0.195546201,0.367796213,5.587675735,-1.361267133,-5.437915136,0.246216221,0.708750617,0.434392746
MLLT3,0.121849406,0.400446801,0.577361811,5.787478877,0.867994307,-6.076904816,0.121849406,0.397455171,0.238551945
MLLT6,0.169113697,0.19943708,0.372263782,6.415231266,1.348748572,-5.943296262,0.169113697,0.700194094,0.429149214
MLN,0.07046459,0.737238702,0.839035235,5.550939887,0.342457548,-6.253711038,0.07046459,0.132391874,0.076219801
MLNR,0.048085328,0.844569674,0.908724527,5.445326029,0.199829106,-6.225723416,0.048085328,0.073364517,0.04156775
MLPH,1.378554755,4.32E-08,1.17E-05,6.187149546,10.87637089,8.836930129,1.378554755,7.364148853,4.931690825
MLST8,-0.295101858,0.04566232,0.143701,6.269509108,-2.199541794,-4.552492845,0.295101858,1.340442031,0.842540209
MLX,0.03805727,0.7118052,0.8216047,6.329739,0.3772512,-6.711705,0.03805727,0.1476388,0.08533706
MLXIP,-0.375095531,0.001691728,0.015074623,6.356721258,-3.897602548,-1.423498398,0.375095531,2.771669371,1.821753531
MLXIPL,0.369560646,0.070307622,0.190087609,5.82166505,1.963892216,-4.681671608,0.369560646,1.152997593,0.721046192
MLYCD,-0.210457934,0.32337306,0.507727185,5.852801226,-1.024708801,-5.969709883,0.210457934,0.490296164,0.294369583
MMAA,0.341785397,0.065853285,0.182294619,5.830589824,2.000138553,-4.630941026,0.341785397,1.181422558,0.73922615
MMAB,-0.211743012,0.300146591,0.484556822,5.848408687,-1.077133706,-5.914592618,0.211743012,0.522666586,0.314655288
MMACHC,-0.18608384,0.386145636,0.565961081,5.857352919,-0.895386598,-6.09433116,0.18608384,0.413248869,0.247213433
MMADHC,-0.428382313,0.001297996,0.01231843,6.303596095,-4.034612983,-1.127480799,0.428382313,2.886726657,1.909444633
MMD,0.292537428,0.079064943,0.204417784,5.806000055,1.89835198,-4.784539012,0.292537428,1.102016036,0.689481324
MMD2,0.29142664,0.141480789,0.296969734,5.646451512,1.560968862,-5.192989704,0.29142664,0.849302528,0.527287811
MME,0.290849236,0.09214843,0.226633687,5.703654997,1.811733575,-4.860202231,0.290849236,1.035512062,0.644675536
MMEL1,0.169800602,0.412397533,0.589170958,5.5619943,0.845602217,-5.956775919,0.169800602,0.384683941,0.229758669
MMGT1,-0.06120405,0.6199664,0.7563104,6.138714,-0.507446,-6.513398,0.06120405,0.2076318,0.1212999
MMP1,0.312094792,0.04244376,0.136983257,5.859608506,2.238751279,-4.257706141,0.312094792,1.372186149,0.863332512
MMP10,0.4558359,0.017126952,0.074218118,5.652334038,2.714227579,-3.300734719,0.4558359,1.76631991,1.129490061
MMP11,0.179754242,0.179510413,0.347359716,6.00221602,1.415117626,-5.590404611,0.179754242,0.745910354,0.459220548
MMP12,0.716236557,0.000160956,0.002592836,5.765025934,5.151628561,1.132682165,0.716236557,3.793293135,2.586225002
MMP13,0.16254127,0.421408352,0.596532044,5.541459039,0.829000606,-5.957991568,0.16254127,0.375296861,0.224366222
MMP14,-0.182448868,0.041223585,0.13420675,6.523033587,-2.254350113,-4.654764229,0.182448868,1.384854242,0.872225642
MMP15,0.138455562,0.430051973,0.60398863,5.843826839,0.813292032,-6.153439586,0.138455562,0.366479055,0.218971237
MMP16,0.224084653,0.329653533,0.512907284,5.593917927,1.011007039,-5.82230689,0.224084653,0.481942265,0.289961133
MMP17,0.795243909,5.12E-05,0.001134671,5.860908115,5.803781993,2.221962634,0.795243909,4.290755848,2.945129891
MMP19,0.492564218,0.007568829,0.042592051,5.666719972,3.13204758,-2.538587571,0.492564218,2.120971315,1.370671449
MMP2,0.03281061,0.8290217,0.8990422,5.835688,0.2201515,-6.466944,0.03281061,0.08143409,0.04621994
MMP20,0.183194088,0.273879149,0.455237985,5.573262598,1.140190174,-5.680377052,0.183194088,0.562441031,0.341761508
MMP21,-0.22957215,0.314550154,0.498671863,5.393748984,-1.044287505,-5.675375604,0.22957215,0.502310098,0.302185136
MMP23B,0.132746884,0.53223518,0.690364362,5.215470314,0.640897528,-5.915294196,0.132746884,0.273896423,0.160921636
MMP24,0.4521567,0.148073382,0.3059755,5.163674865,1.533483181,-4.996720023,0.4521567,0.829523003,0.514313347
