p_val	avg_log2FC	pct.1	pct.2	p_val_adj	cluster	gene	absLogFC
1.59871932735409e-12	0.276395713532526	0.231	0.009	3.45163502775749e-08	L1	UGT2B28	0.276395713532526
7.04701348632127e-12	1.18678052310833	1	0.959	1.52145021169676e-07	L1	ASAH1	1.18678052310833
3.18542179384392e-11	0.255869686201585	0.231	0.012	6.87732565290901e-07	L1	ADAM28	0.255869686201585
1.91568864618068e-10	0.851174881428197	1	0.959	4.13597178710409e-06	L1	CD9	0.851174881428197
2.55247872162438e-10	1.03828095098426	0.769	0.267	5.51080155998704e-06	L1	OVOL1	1.03828095098426
4.10669030504508e-10	0.267752615149674	0.192	0.009	8.86634436859232e-06	L1	PVALB	0.267752615149674
4.65745857835939e-10	0.693481787256244	0.692	0.189	1.00554530706779e-05	L1	IGSF21	0.693481787256244
4.69498821394848e-10	0.430432279624563	0.385	0.055	1.01364795539148e-05	L1	GAREM1	0.430432279624563
5.56692811119092e-10	1.03078399744994	0.962	0.933	1.20189977920612e-05	L1	PTMS	1.03078399744994
5.88860754450885e-10	0.71935965704811	0.808	0.34	1.27135036885946e-05	L1	CBX6	0.71935965704811
6.85637480874031e-10	1.40720014704694	0.962	0.474	1.48029132120703e-05	L1	AGR2	1.40720014704694
8.27368887727471e-10	0.752854847229907	1	0.985	1.78628942860361e-05	L1	MALAT1	0.752854847229907
1.86520285315391e-09	0.679279279819276	0.769	0.25	4.0269729599593e-05	L1	TSPAN5	0.679279279819276
2.65348767059947e-09	0.932352877456996	1	0.945	5.72887988082425e-05	L1	MARCKSL1	0.932352877456996
5.68795300201004e-09	0.294215828366011	0.192	0.012	0.000122802905313397	L1	MYRIP	0.294215828366011
6.46338253313429e-09	0.256660357413899	0.192	0.012	0.000139544428890369	L1	C2orf54	0.256660357413899
1.03408847362761e-08	0.644008714616612	1	0.977	0.000223259701456201	L1	HMGN1	0.644008714616612
1.64848399682396e-08	0.419393305567992	0.462	0.102	0.000355907694914293	L1	ITGA6	0.419393305567992
2.40858176935844e-08	0.723913751753762	0.808	0.352	0.000520012804004488	L1	THBS1	0.723913751753762
3.03299649090994e-08	1.27133532346734	0.962	0.802	0.000654823942387457	L1	DNAJC19	1.27133532346734
4.14743322376602e-08	0.937174474258767	1	0.985	0.000895430833011083	L1	TACSTD2	0.937174474258767
7.39265439727635e-08	0.577133417592285	0.462	0.11	0.00159607408437196	L1	NRIP3	0.577133417592285
1.28725236489937e-07	0.932684388118421	0.962	0.936	0.00277917785581773	L1	RTN4	0.932684388118421
2.17766982666728e-07	0.783744264656286	1	0.797	0.00470158915577465	L1	TSPAN13	0.783744264656286
2.64819443968357e-07	0.807734453000022	0.808	0.483	0.00571745179527683	L1	HSPA2	0.807734453000022
3.02354822360792e-07	0.637343941481314	0.846	0.561	0.0065278406147695	L1	CDK2AP2	0.637343941481314
3.08705258168498e-07	0.784817739890719	1	0.881	0.00666494652385788	L1	ARF4	0.784817739890719
3.64431227885857e-07	0.661521067858459	0.962	0.733	0.00786807021005564	L1	PPP1R2	0.661521067858459
3.81076053198217e-07	1.66812637623558	0.923	0.634	0.00822743198854951	L1	KCNQ1OT1	1.66812637623558
3.86417979906938e-07	0.967904619351777	0.885	0.698	0.0083427641861908	L1	CMTM6	0.967904619351777
3.98777723946188e-07	0.557649423008324	1	0.933	0.00860961105999821	L1	EPCAM	0.557649423008324
4.19511235572609e-07	0.823605105504604	0.923	0.465	0.00905724757601263	L1	GSTM3	0.823605105504604
4.25121542120559e-07	0.849808505415358	1	0.846	0.00917837409438287	L1	BRD2	0.849808505415358
5.09381081541562e-07	1.28620399550615	0.808	0.593	0.0109975375504823	L1	KLF4	1.28620399550615
5.26786785595984e-07	0.802120128793476	0.962	0.895	0.0113733267010173	L1	HNRNPA0	0.802120128793476
5.74655323259431e-07	0.643727204889574	0.846	0.529	0.0124068084291711	L1	DENND1B	0.643727204889574
7.78342857366525e-07	0.65671582995042	0.885	0.663	0.0168044222905433	L1	MXD4	0.65671582995042
8.60063321076439e-07	0.644047473223951	0.962	0.863	0.0185687671020403	L1	BZW1	0.644047473223951
9.0535555455783e-07	0.676777500140781	0.615	0.27	0.0195466264229035	L1	DRAIC	0.676777500140781
9.68449448534298e-07	0.630546051739585	1	0.956	0.0209088235938555	L1	HNRNPC	0.630546051739585
1.16391785026319e-06	0.824227179758492	1	0.974	0.0251289863871823	L1	CFL1	0.824227179758492
1.39446615400243e-06	1.32349971347343	1	0.948	0.0301065242649124	L1	LMNA	1.32349971347343
1.59985473141377e-06	1.31649276529433	0.923	0.852	0.0345408636512234	L1	EZR	1.31649276529433
1.68025329535704e-06	0.53200133763032	1	0.442	0.0362766686467585	L1	XIST	0.53200133763032
1.69302832958794e-06	1.10684499711464	0.923	0.916	0.0365524816358036	L1	RHOB	1.10684499711464
1.74660201811656e-06	0.868382356350296	0.808	0.538	0.0377091375711365	L1	MLF1	0.868382356350296
2.16339255865456e-06	1.09782829406979	1	0.91	0.046707645341352	L1	CST3	1.09782829406979
2.28980185252695e-06	0.681887185471814	0.962	0.794	0.0494368219960568	L1	IQGAP1	0.681887185471814
2.55777515210372e-06	1.21087308606149	0.846	0.712	0.0552223655339194	L1	DUSP4	1.21087308606149
3.13193650008564e-06	0.49505144236587	1	1	0.0676185090368489	L1	PTMA	0.49505144236587
3.27990741487239e-06	0.878131960988548	1	0.991	0.0708132010870949	L1	KRT18	0.878131960988548
3.44769311058761e-06	0.716278019644676	1	0.802	0.0744356942575865	L1	MACF1	0.716278019644676
4.10190070707781e-06	0.917465552701851	0.692	0.349	0.0885600362658099	L1	CLSTN2	0.917465552701851
4.28717772800835e-06	0.853695977317738	0.962	0.892	0.0925601671477003	L1	PATJ	0.853695977317738
4.50660734371689e-06	0.724533576273854	0.462	0.151	0.0972976525508476	L1	HBEGF	0.724533576273854
4.55827235823128e-06	0.398071934167506	0.385	0.102	0.0984131002142134	L1	EGFL7	0.398071934167506
4.64459038916334e-06	1.17148604529631	1	0.974	0.100276706502036	L1	NEAT1	1.17148604529631
5.1323368626828e-06	0.523053284994301	1	0.977	0.110807152865322	L1	SKP1	0.523053284994301
5.14268969237743e-06	0.484848616537067	0.423	0.128	0.111030670458429	L1	DUSP6	0.484848616537067
5.33058064555515e-06	1.05580314871343	0.962	0.852	0.115087236137536	L1	H2AFZ	1.05580314871343
5.70478574674479e-06	0.862957971912423	0.577	0.215	0.12316632427222	L1	S100P	0.862957971912423
5.73238225865773e-06	0.638332539707334	0.962	0.779	0.12376213296442	L1	FOXP1	0.638332539707334
5.93073083383969e-06	0.695123858862451	0.769	0.515	0.128044478702599	L1	TRAF5	0.695123858862451
6.600395676544e-06	0.550815039227772	0.962	0.959	0.142502542656585	L1	ATP5F1E	0.550815039227772
7.43432600512564e-06	0.751691416611826	1	0.907	0.160507098450663	L1	CAST	0.751691416611826
8.5467514395839e-06	0.999048081058937	0.769	0.413	0.184524363580616	L1	AFF3	0.999048081058937
9.96021240139299e-06	0.829011211318994	0.885	0.677	0.215040985746075	L1	WEE1	0.829011211318994
1.04434661922503e-05	0.287732954024802	0.269	0.052	0.225474435090684	L1	RBM24	0.287732954024802
1.05211673857456e-05	0.692092928713687	0.692	0.413	0.227152003858247	L1	MOAP1	0.692092928713687
1.09798400606285e-05	0.731658868288811	0.808	0.442	0.237054746908969	L1	AC020916.1	0.731658868288811
1.11042920382305e-05	0.547857727540135	0.615	0.241	0.239741665105396	L1	RNF223	0.547857727540135
1.66892735738712e-05	0.875774980081132	1	0.669	0.36032141645988	L1	GSTP1	0.875774980081132
1.8256134817801e-05	0.526354806388587	0.846	0.605	0.394149950716323	L1	HSPA4	0.526354806388587
1.93452241415169e-05	0.531465457038023	0.5	0.189	0.41766338921535	L1	PRKAA2	0.531465457038023
1.9464791651941e-05	0.588682967330405	0.846	0.642	0.420244851765406	L1	LRRFIP2	0.588682967330405
2.06904144219899e-05	0.589392547400688	1	0.709	0.446706047370761	L1	AR	0.589392547400688
2.09331774608665e-05	0.525922857515418	0.885	0.776	0.451947301380107	L1	TLK1	0.525922857515418
2.10355086024358e-05	0.253840206727983	0.231	0.041	0.454156630726588	L1	LY6G6C	0.253840206727983
2.17370574075762e-05	0.849219008948231	0.692	0.39	0.469303069429571	L1	TCF7	0.849219008948231
2.26024378291557e-05	0.498661875758509	0.962	0.907	0.487986632731472	L1	ATP6V0B	0.498661875758509
2.3098832806094e-05	0.711938901477871	0.577	0.256	0.498703800283569	L1	AQP3	0.711938901477871
2.31939644651718e-05	0.711871382818887	0.846	0.741	0.500757692803059	L1	PLA2G16	0.711871382818887
2.34161959062492e-05	0.822740279253884	0.846	0.517	0.505555669615919	L1	KLF2	0.822740279253884
2.37940422518243e-05	0.787991056272805	0.5	0.209	0.513713372216888	L1	ASCL2	0.787991056272805
2.46512339749539e-05	0.664300800328952	0.962	0.898	0.532220141519255	L1	FOSB	0.664300800328952
2.46652488023444e-05	0.645492994546714	0.885	0.73	0.532522721642616	L1	NOSTRIN	0.645492994546714
2.86660754320268e-05	0.474608663415038	0.538	0.227	0.618900568577459	L1	AC245297.3	0.474608663415038
3.0318055366361e-05	0.485217734068034	0.462	0.163	0.654566815359735	L1	IL1R1	0.485217734068034
3.1795636073654e-05	0.574028343357135	0.962	0.948	0.686467782830189	L1	DYNLL1	0.574028343357135
3.18121871393888e-05	0.332323463780914	0.577	0.233	0.686825120339405	L1	ISOC1	0.332323463780914
3.34939448016551e-05	0.748349695126959	0.615	0.358	0.723134268267735	L1	RETREG1	0.748349695126959
3.42320570230621e-05	0.376705551728579	0.346	0.096	0.73907011112791	L1	MARCH3	0.376705551728579
3.53202987439029e-05	0.465300084989355	0.615	0.305	0.762565249880863	L1	MBOAT2	0.465300084989355
3.66392035663162e-05	0.636340989953423	1	0.959	0.791040404996768	L1	AKAP9	0.636340989953423
3.67669475552176e-05	0.851601157651245	0.962	0.913	0.793798397717149	L1	TUBB4B	0.851601157651245
3.76615692555667e-05	0.637531261290683	1	0.936	0.813113280227685	L1	CALM1	0.637531261290683
3.7835071402649e-05	1.01487127386813	1	0.942	0.816859191583192	L1	JUN	1.01487127386813
3.90330471995442e-05	0.884835851793909	0.923	0.785	0.842723489038159	L1	PPP1R10	0.884835851793909
4.43399275373605e-05	0.498278658518516	0.962	0.927	0.957299035531612	L1	EIF4G2	0.498278658518516
4.6138521871544e-05	0.449370426318499	1	0.977	0.996130687206634	L1	HSP90AB1	0.449370426318499
4.79022572140289e-05	0.542571596870011	1	0.922	1	L1	MGST3	0.542571596870011
5.1466489267733e-05	0.607514444143903	0.808	0.526	1	L1	QDPR	0.607514444143903
5.45977062947628e-05	0.683108717147897	0.923	0.866	1	L1	ATOX1	0.683108717147897
5.69973967532939e-05	0.656507330441181	1	0.997	1	L1	UBC	0.656507330441181
5.74278423821257e-05	0.617258484526909	0.692	0.387	1	L1	NOS1AP	0.617258484526909
5.82063791992582e-05	0.78032298469918	0.923	0.733	1	L1	SERTAD1	0.78032298469918
5.82295982788549e-05	1.387508280476	0.769	0.59	1	L1	ID2	1.387508280476
5.9036904142373e-05	0.71705335585478	0.731	0.456	1	L1	ERO1B	0.71705335585478
6.28345698639827e-05	0.45514191773441	0.538	0.25	1	L1	ATP13A2	0.45514191773441
6.42649886081763e-05	0.603564437554797	1	0.951	1	L1	LAPTM4A	0.603564437554797
6.50938513223921e-05	0.468412011991743	0.923	0.922	1	L1	ATP1A1	0.468412011991743
6.65640090422498e-05	0.609236025833491	0.962	0.939	1	L1	DDX3X	0.609236025833491
7.01012864795352e-05	0.572154577921387	1	0.933	1	L1	MCL1	0.572154577921387
7.43307968545191e-05	0.493139012718531	0.923	0.782	1	L1	ANP32A	0.493139012718531
7.554082291631e-05	0.433616010451592	0.654	0.375	1	L1	PLXNA3	0.433616010451592
7.70784696857386e-05	1.70269805510533	0.385	0.128	1	L1	CALML5	1.70269805510533
8.09245248009073e-05	0.678122932804445	0.846	0.701	1	L1	KRAS	0.678122932804445
8.30132866094364e-05	0.509470485764714	1	0.994	1	L1	RPLP1	0.509470485764714
8.3506740652189e-05	0.484461507247316	0.692	0.384	1	L1	CYBRD1	0.484461507247316
8.46108262833305e-05	0.434553445352235	0.346	0.105	1	L1	CYP4F22	0.434553445352235
8.69928139673848e-05	0.539878247238246	0.923	0.843	1	L1	SNRPD3	0.539878247238246
9.04714834640653e-05	0.537482817243403	0.962	0.866	1	L1	CTSD	0.537482817243403
0.000101834204920532	0.360903829731348	0.769	0.57	1	L1	PITHD1	0.360903829731348
0.000114133637846548	0.579689523196776	1	0.919	1	L1	TPI1	0.579689523196776
0.000116136396009041	0.80818755067471	0.615	0.352	1	L1	DMKN	0.80818755067471
0.000128436472832045	0.37997028294717	0.962	0.939	1	L1	ATP6V1G1	0.37997028294717
0.000133607519091218	0.988523956251137	0.885	0.756	1	L1	DUSP1	0.988523956251137
0.000134721862680751	0.453820083903131	1	0.971	1	L1	CD63	0.453820083903131
0.000138747414432435	0.303073385580488	0.538	0.23	1	L1	LINC00513	0.303073385580488
0.000144268812356669	0.615725335888651	0.769	0.578	1	L1	NR2F2	0.615725335888651
0.000145345331076011	0.444040230137066	0.462	0.18	1	L1	ANKH	0.444040230137066
0.00014550682115973	1.82080631871209	0.615	0.314	1	L1	TFF1	1.82080631871209
0.000147704324861682	0.611884500269299	1	0.828	1	L1	IL6ST	0.611884500269299
0.000148190657739039	0.335401416951876	0.923	0.677	1	L1	ADIPOR1	0.335401416951876
0.000150980284910651	0.996051296564866	0.808	0.642	1	L1	NR4A1	0.996051296564866
0.000160240063159732	0.616155663041908	0.808	0.567	1	L1	RYBP	0.616155663041908
0.000164890469815551	0.571051526391777	0.846	0.651	1	L1	BEX3	0.571051526391777
0.000167140873630795	0.535025132415868	0.885	0.73	1	L1	PAWR	0.535025132415868
0.000172101009039327	0.63060380831978	1	0.974	1	L1	KRT8	0.63060380831978
0.000173752197725614	0.53192417985154	0.962	0.741	1	L1	PSD3	0.53192417985154
0.000177217464123187	0.666958310962408	0.615	0.395	1	L1	MAST4	0.666958310962408
0.00017841050325988	0.629724099810499	0.962	0.933	1	L1	MZT2B	0.629724099810499
0.000183156506925298	0.430418435567876	0.885	0.727	1	L1	TCEA3	0.430418435567876
0.000192441904116699	0.592181547720077	0.577	0.358	1	L1	LRRC23	0.592181547720077
0.000196720867132784	0.444290905791117	0.615	0.323	1	L1	MYO1B	0.444290905791117
0.000197206492022178	0.571717550863138	1	0.974	1	L1	SRSF5	0.571717550863138
0.000205447081067075	0.521724372558441	0.885	0.919	1	L1	COX20	0.521724372558441
0.00021019871002943	0.740067348369449	0.885	0.884	1	L1	HINT1	0.740067348369449
0.000212618074726037	0.383745711046541	1	0.983	1	L1	PPDPF	0.383745711046541
0.000220522759824157	0.366944649411428	0.962	0.948	1	L1	HNRNPK	0.366944649411428
0.000223131258484283	0.59382427326855	0.769	0.672	1	L1	PSMD1	0.59382427326855
0.000233154409983163	0.419291700106213	0.731	0.544	1	L1	TRIOBP	0.419291700106213
0.000241608547184747	0.296651768336097	0.923	0.738	1	L1	SAR1B	0.296651768336097
0.000248395231976755	0.316854446559206	0.231	0.052	1	L1	PAQR5	0.316854446559206
0.000267319971819329	1.13907947780139	1	0.93	1	L1	FOS	1.13907947780139
0.000283063822842703	0.515048118129325	0.923	0.919	1	L1	NFIA	0.515048118129325
0.000302678084195732	0.496917755436848	0.615	0.395	1	L1	ST8SIA6	0.496917755436848
0.00030802859193111	0.659207958925987	1	0.98	1	L1	MYL6	0.659207958925987
0.00031191109079314	0.351159873677822	0.692	0.448	1	L1	CDS1	0.351159873677822
0.000315881145203146	0.268783102491597	0.538	0.262	1	L1	C2orf69	0.268783102491597
0.000317254207311886	0.594263899111089	0.885	0.648	1	L1	IGFBP2	0.594263899111089
0.000331270017543232	0.830084147952818	0.885	0.64	1	L1	C15orf48	0.830084147952818
0.000377419130481993	0.475439923125438	0.962	0.834	1	L1	UBE2H	0.475439923125438
0.000377698000595096	0.686329413312895	1	0.988	1	L1	XBP1	0.686329413312895
0.000397729299599536	0.71842893039118	0.923	0.735	1	L1	CCND1	0.71842893039118
0.000399778648594484	0.306984038193331	0.462	0.206	1	L1	LAD1	0.306984038193331
0.000411359723451835	0.522577362025229	0.769	0.654	1	L1	TRIM8	0.522577362025229
0.000413532341406305	0.49874544555925	0.962	0.855	1	L1	MLEC	0.49874544555925
0.000415699292061729	0.471436528629349	0.231	0.058	1	L1	SNAI1	0.471436528629349
0.000418116555778755	0.990657605735188	0.885	0.747	1	L1	IRF1	0.990657605735188
0.000441372206995333	0.569712283816207	1	0.878	1	L1	NUCB2	0.569712283816207
0.000443341288483413	0.524691687313503	0.692	0.555	1	L1	RHOD	0.524691687313503
0.00048540361792128	0.61666351365046	0.769	0.686	1	L1	YPEL5	0.61666351365046
0.000494086095303257	0.42202555696162	0.692	0.445	1	L1	NUPR2	0.42202555696162
0.000494590945983193	0.409260696723845	0.692	0.491	1	L1	COPS8	0.409260696723845
0.000511491667181128	0.429481911004843	0.962	0.887	1	L1	SDC4	0.429481911004843
0.000517960335403381	0.79096345596171	0.808	0.712	1	L1	RAB6A	0.79096345596171
0.000522755438684829	0.269776863117251	0.846	0.593	1	L1	MRPL40	0.269776863117251
0.000530224810067839	0.382523244619659	1	0.953	1	L1	MLPH	0.382523244619659
0.000530763839707113	0.473003060534029	0.923	0.881	1	L1	ATP6AP2	0.473003060534029
0.000533273759518062	0.664431176052095	0.577	0.314	1	L1	LINC01087	0.664431176052095
0.00054006193758849	0.568972928956517	0.731	0.593	1	L1	PABPC4	0.568972928956517
0.000557582207595915	0.83618284512929	0.654	0.471	1	L1	ARMT1	0.83618284512929
0.000571655517406079	0.486971733074931	0.846	0.727	1	L1	PNRC2	0.486971733074931
0.000598975088342903	0.419725295637384	0.423	0.189	1	L1	DLEU2	0.419725295637384
0.00060005108489211	0.451373285778152	1	0.983	1	L1	TMBIM6	0.451373285778152
0.000610542541686475	0.393796287301076	0.115	0.015	1	L1	CYP4F8	0.393796287301076
0.000626563681696899	0.761411211863214	1	0.895	1	L1	TPM4	0.761411211863214
0.000646381521565672	0.3844994286429	1	0.811	1	L1	H2AFV	0.3844994286429
0.000649204270881648	0.442568730910961	0.808	0.634	1	L1	UAP1	0.442568730910961
0.000659104263040876	0.524135784633444	0.962	0.956	1	L1	CSNK1A1	0.524135784633444
0.000665312339605472	0.414845090017686	0.808	0.605	1	L1	SERTAD3	0.414845090017686
0.000680142958399512	0.473455132526007	0.731	0.541	1	L1	MYLIP	0.473455132526007
0.000703769708241387	0.315656126465948	0.346	0.131	1	L1	CPLX1	0.315656126465948
0.000718172522743609	0.739396542853564	1	0.933	1	L1	IER2	0.739396542853564
0.000744287985521468	0.609434350495565	1	0.959	1	L1	CALM2	0.609434350495565
0.000747156077654795	0.396597156685433	0.923	0.878	1	L1	SF3B6	0.396597156685433
0.000786557256249038	0.443558429744691	0.846	0.738	1	L1	EIF1B	0.443558429744691
0.000787266774897024	0.804296393201166	0.962	0.834	1	L1	INTS6	0.804296393201166
0.000798295979194687	0.339589708823366	0.192	0.044	1	L1	CDHR3	0.339589708823366
0.000817581204494759	2.26665089116185	0.692	0.512	1	L1	IGFBP5	2.26665089116185
0.000825551791185563	0.731658621844582	0.654	0.485	1	L1	SIAH2	0.731658621844582
0.000843881519081976	0.737607830582149	0.231	0.061	1	L1	CXCL14	0.737607830582149
0.000860094243542386	0.4329946887665	0.538	0.282	1	L1	GREB1	0.4329946887665
0.000873815001914693	0.433951120751002	1	0.866	1	L1	LIMA1	0.433951120751002
0.000894195211376931	0.437036454596549	0.577	0.349	1	L1	SERTAD2	0.437036454596549
0.000966394285629383	0.585588254152545	0.962	0.922	1	L1	BTG1	0.585588254152545
0.00101693302118614	0.435868325501943	0.923	0.846	1	L1	SYF2	0.435868325501943
0.00102661704965699	0.666823070976607	0.923	0.895	1	L1	FAM133B	0.666823070976607
0.00107967631898698	0.469710747749577	0.846	0.765	1	L1	CTSZ	0.469710747749577
0.00108563394423646	0.403436874736832	0.846	0.712	1	L1	MARCH6	0.403436874736832
0.00109892134904424	0.492784677472989	0.962	0.843	1	L1	ARHGDIB	0.492784677472989
0.00110088326235805	0.515250218488445	0.769	0.648	1	L1	BUB3	0.515250218488445
0.0011110756278091	0.377550680172134	0.885	0.756	1	L1	CCPG1	0.377550680172134
0.00111624703038645	0.306915913486719	0.462	0.221	1	L1	RHOH	0.306915913486719
0.00111988909297326	0.529418253286691	0.808	0.645	1	L1	KIF13B	0.529418253286691
0.0011281934092502	0.441468708558035	0.308	0.11	1	L1	ASRGL1	0.441468708558035
0.00113005042608248	0.311426451636611	0.577	0.331	1	L1	ZSCAN18	0.311426451636611
0.00113744814072186	0.497783498032571	0.962	0.939	1	L1	SEC62	0.497783498032571
0.00115712765551867	0.376158740618277	1	0.945	1	L1	HNRNPA1	0.376158740618277
0.00117788652039626	0.39309625926204	0.923	0.919	1	L1	CLIC1	0.39309625926204
0.00119671379233802	0.414538514603832	0.269	0.084	1	L1	NELL2	0.414538514603832
0.00120426120821262	0.279999336759638	0.846	0.703	1	L1	C1D	0.279999336759638
0.0012069754665205	0.429480546638269	0.692	0.483	1	L1	PMEPA1	0.429480546638269
0.0012221513446896	0.443717886405947	0.577	0.349	1	L1	SLC25A44	0.443717886405947
0.00122318798321706	0.444060632602086	0.923	0.846	1	L1	DNAJB1	0.444060632602086
0.00122516875190282	0.404596967419119	0.846	0.741	1	L1	CYTH2	0.404596967419119
0.00123378328002661	0.627152881803239	0.962	0.849	1	L1	PPP1R15A	0.627152881803239
0.0012436476905373	0.761540957831766	0.808	0.596	1	L1	GALNT6	0.761540957831766
0.00127410462816721	0.32218799774068	0.846	0.686	1	L1	ETF1	0.32218799774068
0.00131932528774281	0.451488124290224	0.808	0.605	1	L1	LRRC26	0.451488124290224
0.0013709217580588	0.519063906919698	0.923	0.831	1	L1	HNRNPAB	0.519063906919698
0.00138361986362698	1.06023412892354	0.692	0.613	1	L1	UBE2S	1.06023412892354
0.00138551210823031	0.469284769447973	0.731	0.57	1	L1	GSK3A	0.469284769447973
0.00141438580281085	0.286439100646191	0.846	0.657	1	L1	CLK1	0.286439100646191
0.00141565455276879	0.32023689863674	0.923	0.869	1	L1	LAMTOR5	0.32023689863674
0.00143346590816972	0.618471555581549	0.5	0.311	1	L1	PAK1	0.618471555581549
0.00144014227672349	0.338069762395958	1	0.945	1	L1	TXN	0.338069762395958
0.00146429478373822	0.444782698129015	0.423	0.203	1	L1	IER5L	0.444782698129015
0.00147086566543116	0.415535705330798	0.731	0.59	1	L1	PPFIA1	0.415535705330798
0.00150113934768218	0.5248272975685	0.577	0.369	1	L1	PHLDA2	0.5248272975685
0.00151650308738252	0.46531998169848	0.462	0.238	1	L1	MAP3K8	0.46531998169848
0.00153150366914305	0.368490896613993	1	0.808	1	L1	AGR3	0.368490896613993
0.0015514806770935	0.361975523210784	0.615	0.369	1	L1	NR4A2	0.361975523210784
0.00155284732672751	0.496486628301692	0.808	0.692	1	L1	KMT5B	0.496486628301692
0.00157298010189275	0.371331586771899	0.769	0.608	1	L1	USF2	0.371331586771899
0.00158922730084674	0.282068597447618	0.692	0.416	1	L1	TSPYL2	0.282068597447618
0.0016046042877132	0.42401352539543	1	0.866	1	L1	MINOS1	0.42401352539543
0.00161339129540815	0.29886597265446	0.5	0.273	1	L1	SH3BP5	0.29886597265446
0.00162416303554844	0.345002681787703	0.731	0.552	1	L1	FAM241A	0.345002681787703
0.00164359698212519	0.432169424415731	0.923	0.788	1	L1	COPZ1	0.432169424415731
0.00171801642842391	0.54570467728599	0.615	0.485	1	L1	RBM4	0.54570467728599
0.00171806292579202	0.96242392796873	0.885	0.875	1	L1	DNAJA1	0.96242392796873
0.00172977607820514	0.379205967939084	0.962	0.965	1	L1	CCNI	0.379205967939084
0.00173173860429534	0.463995246990696	0.654	0.456	1	L1	NFKBIZ	0.463995246990696
0.00176234903331937	0.367392914445778	0.962	0.855	1	L1	ARPC2	0.367392914445778
0.0018693503433674	0.440983543231063	1	0.968	1	L1	ANKRD30A	0.440983543231063
0.00191733783318242	0.277689533813075	0.423	0.209	1	L1	CCDC96	0.277689533813075
0.00192628406160032	0.351746058482157	0.769	0.672	1	L1	PBRM1	0.351746058482157
0.00194214533868447	0.546811359473486	0.923	0.956	1	L1	JUND	0.546811359473486
0.00194339111852169	0.430461284915672	0.962	0.913	1	L1	CCNL1	0.430461284915672
0.00194470229879876	0.458985595254303	0.462	0.227	1	L1	ELL2	0.458985595254303
0.00196510026178052	0.37438964265092	0.346	0.142	1	L1	PDK1	0.37438964265092
0.00198593746847876	0.268552987088587	0.346	0.14	1	L1	S1PR3	0.268552987088587
0.00211997871186854	0.383796788293772	0.769	0.596	1	L1	MAPKAPK2	0.383796788293772
0.00217975838031937	0.366971963039781	0.538	0.305	1	L1	MCC	0.366971963039781
0.00221259276643936	0.32239188300656	0.731	0.544	1	L1	NAGK	0.32239188300656
0.0022174505217092	0.38373046782495	0.962	0.924	1	L1	CDC42	0.38373046782495
0.0022368230455725	0.5663447698302	0.885	0.794	1	L1	NASP	0.5663447698302
0.00224959837471885	0.404253363968515	0.962	0.869	1	L1	BCAP31	0.404253363968515
0.00225358653569132	0.307140268192517	0.808	0.672	1	L1	PMPCB	0.307140268192517
0.00227039078614666	0.872649280879943	0.962	0.951	1	L1	TPM1	0.872649280879943
0.00248093776282291	0.318668444389331	0.962	0.962	1	L1	TMA7	0.318668444389331
0.00254938245959894	0.383754342687197	0.385	0.18	1	L1	ABCC5	0.383754342687197
0.00258493287755559	0.305200328056805	1	0.985	1	L1	HNRNPA2B1	0.305200328056805
0.00263238711030003	0.553160052490672	0.692	0.494	1	L1	CCDC170	0.553160052490672
0.00267256871290172	0.272174201531602	0.577	0.381	1	L1	CLASRP	0.272174201531602
0.0026757132127117	0.353638953676089	0.808	0.669	1	L1	IGF1R	0.353638953676089
0.00268809102725694	0.885933127220487	0.846	0.698	1	L1	TM4SF1	0.885933127220487
0.00273916110017614	0.385043309881625	0.808	0.622	1	L1	BIRC6	0.385043309881625
0.00280889686883941	0.278920384311943	0.538	0.314	1	L1	FRAT2	0.278920384311943
0.00281534659835417	0.463157478923762	0.846	0.808	1	L1	BNIP3L	0.463157478923762
0.00287343899904586	0.359085877223923	0.846	0.794	1	L1	BLOC1S1	0.359085877223923
0.00297915466449478	0.885856229955085	0.962	0.767	1	L1	EGR1	0.885856229955085
0.00301947318060642	0.379282472931671	0.923	0.82	1	L1	DRAP1	0.379282472931671
0.0030462317057674	0.328088126326619	0.769	0.631	1	L1	CLTB	0.328088126326619
0.00308311088818475	0.370867017768969	0.654	0.445	1	L1	AC016831.5	0.370867017768969
0.00308845417596394	0.333156052359066	0.846	0.715	1	L1	SCOC	0.333156052359066
0.00310001798082027	0.387223472718036	0.962	0.895	1	L1	SF3B1	0.387223472718036
0.00319074097227837	0.380728801701428	0.577	0.39	1	L1	GLCE	0.380728801701428
0.00324710389553718	0.422421146859256	0.885	0.759	1	L1	FOXA1	0.422421146859256
0.00329011984573473	0.317632583143626	0.231	0.076	1	L1	CMTM7	0.317632583143626
0.00330899255720322	0.354575019493764	0.615	0.401	1	L1	LONRF2	0.354575019493764
0.00335532636604184	0.552121104468013	0.692	0.555	1	L1	NUDT4	0.552121104468013
0.00342353012654828	0.372818895347034	0.731	0.759	1	L1	GTF2A2	0.372818895347034
0.00344292918129107	0.419600639417277	0.731	0.712	1	L1	RANBP1	0.419600639417277
0.00345464054992089	0.28190366982378	0.423	0.212	1	L1	TXNDC16	0.28190366982378
0.00348108181972279	0.378517035774449	0.808	0.613	1	L1	NQO1	0.378517035774449
0.00349557622019526	0.424181461849525	0.885	0.884	1	L1	HNRNPM	0.424181461849525
