label,logFC,P.Value,adj.P.Val,AveExpr,t,B,absLogFC,log10Pvalue,log10Padj
NR2C1,-0.54239782,0.067088313,0.495664239,5.760449224,-1.831108618,-4.163805206,0.54239782,1.173353129,0.304812413
NR2C2,0.193505829,0.179167791,0.681114763,6.501376135,1.343334423,-5.42541458,0.193505829,0.746740061,0.166779706
NR2C2AP,0.344867423,0.119006393,0.603148364,6.169764856,1.558975594,-4.766645786,0.344867423,0.924429709,0.219575846
NR2E1,-0.063239455,0.844819974,0.974045182,5.737619343,-0.195732632,-5.536413045,0.063239455,0.073235827,0.011420898
NR2E3,0.571816562,0.060905003,0.479360613,5.707896798,1.874212781,-4.080115468,0.571816562,1.215347034,0.319337653
NR2F1,0.250693009,0.41194822,0.850819075,5.821216981,0.820474602,-5.309190852,0.250693009,0.38515737,0.070162782
NR2F2,0.613341492,3.63E-08,1.88E-05,6.78832095,5.508770706,8.319680143,0.613341492,7.440649032,4.725644414
NR2F6,-0.184174648,0.061300363,0.481053307,6.805062664,-1.871350917,-4.946379467,0.184174648,1.212536957,0.317806795
NR3C1,-0.210416472,0.521312147,0.899366985,5.662036109,-0.641327109,-5.365116286,0.210416472,0.282902155,0.046063059
NR3C2,0.441171833,0.157279557,0.664190737,5.732782737,1.41429471,-4.721452329,0.441171833,0.803327723,0.177707186
NR4A1,0.026514852,0.912463805,0.986384959,6.075928252,0.10993174,-5.805850282,0.026514852,0.039784354,0.005953559
NR4A2,-0.019297774,0.948767133,0.986384959,5.852073503,-0.06425528,-5.613890263,0.019297774,0.022840368,0.005953559
NR4A3,0.136286108,0.684583733,0.946900894,5.643368238,0.40621781,-5.451241262,0.136286108,0.164573425,0.023695473
NR5A1,-0.275102989,0.402641646,0.848365488,5.446430433,-0.836917454,-5.240991263,0.275102989,0.395081307,0.071417007
NR5A2,0.05232395,0.877565547,0.986249981,5.597200438,0.154056571,-5.500506522,0.05232395,0.056720435,0.006012992
NR6A1,-0.423927384,0.185431035,0.686025167,5.458645207,-1.324229057,-4.810954474,0.423927384,0.731817578,0.163659952
NRAP,0.606894912,0.051999457,0.456736451,5.320137539,1.943169304,-3.956248639,0.606894912,1.284001195,0.340334327
NRARP,-0.620479997,0.037073596,0.394768277,5.61783838,-2.084989985,-3.727910889,0.620479997,1.430935284,0.403657754
NRAS,-0.101005163,0.683088395,0.946900894,6.055872826,-0.408253976,-5.712541296,0.101005163,0.165523093,0.023695473
NRBF2,0.657621952,0.021400052,0.310789788,5.859846805,2.30089951,-3.327233411,0.657621952,1.669585175,0.50753326
NRBP1,0.232043416,0.137737009,0.6356593,6.440492105,1.48428703,-5.160106872,0.232043416,0.860949353,0.196775595
NRBP2,0.119856394,0.431252267,0.862356409,6.453282277,0.78705483,-5.945802875,0.119856394,0.365268609,0.064313205
NRCAM,0.218309745,0.512830995,0.894240863,5.443738806,0.654439055,-5.344784556,0.218309745,0.290025735,0.048545489
NRDC,-0.1236719,0.415973844,0.853564435,6.460212303,-0.813430547,-5.927002687,0.1236719,0.380933976,0.068763689
NRDE2,0.229493827,0.458434904,0.879028768,5.802230581,0.741430308,-5.352296353,0.229493827,0.338722324,0.055996911
NREP,0.214135454,0.214465157,0.721795198,6.360111661,1.241391225,-5.390297608,0.214135454,0.668643255,0.141586012
NRF1,0.484049955,0.128538664,0.617471787,5.580038298,1.519906677,-4.575999641,0.484049955,0.890966218,0.209382881
NRG1,-0.550170883,0.030285095,0.365397107,6.071780613,-2.166382844,-3.644238488,0.550170883,1.518771058,0.437234895
NRG2,-0.487468758,0.114773994,0.596106291,5.643495164,-1.577111986,-4.516905091,0.487468758,0.940156506,0.224676294
NRG3,0.07441522,0.820296722,0.974045182,5.366082658,0.227164154,-5.519085687,0.07441522,0.086029024,0.011420898
NRG4,-0.423828963,0.183664069,0.684124274,5.36377717,-1.329569935,-4.807607252,0.423828963,0.735975798,0.164865
NRGN,0.260670987,0.436463566,0.865569562,5.509263069,0.77818306,-5.266750468,0.260670987,0.360052003,0.062698024
NRIP1,-0.200466548,0.171663943,0.6767833,6.497771037,-1.366889861,-5.378299095,0.200466548,0.765320915,0.169550366
NRIP2,-0.274668272,0.402447227,0.848365488,5.601902354,-0.837263361,-5.242258566,0.274668272,0.39529106,0.071417007
NRIP3,0.482023794,0.113842156,0.594485892,5.77156013,1.581175467,-4.519279607,0.482023794,0.943696886,0.225858447
NRK,0.019872863,0.952964602,0.986384959,5.63779855,0.058984512,-5.515778229,0.019872863,0.020923231,0.005953559
NRL,-0.573424432,0.063956087,0.48584993,5.438603704,-1.852513328,-4.108450581,0.573424432,1.194118116,0.313497855
NRM,-0.224688657,0.404775135,0.848365488,5.975754559,-0.833128129,-5.400784304,0.224688657,0.392786174,0.071417007
NRN1,-0.030516388,0.919304997,0.986384959,5.163490062,-0.101309563,-5.608652517,0.030516388,0.036540379,0.005953559
NRN1L,-0.323939253,0.294648929,0.786423357,5.767279159,-1.047984954,-5.11655582,0.323939253,0.530695133,0.104343596
NRP1,0.64082499,0.021127274,0.308517667,5.92854819,2.30575101,-3.326842986,0.64082499,1.675156536,0.510719962
NRP2,-0.30188005,0.354245957,0.827048873,5.614887729,-0.926390721,-5.180497653,0.30188005,0.450695098,0.082468826
NRROS,-0.023348501,0.933621339,0.986384959,5.00465312,-0.083289793,-5.673103671,0.023348501,0.029829231,0.005953559
NRSN1,-0.013773369,0.967434608,0.987791797,5.629363301,-0.040826141,-5.515418527,0.013773369,0.014378381,0.005334585
NRSN2,-0.363080214,0.099854134,0.566722717,6.188929161,-1.645581613,-4.640194496,0.363080214,1.000633951,0.246629378
NRTN,0.136647104,0.679518619,0.946900894,5.396466644,0.413121725,-5.460542295,0.136647104,0.167798639,0.023695473
NRXN1,-0.022346256,0.946470071,0.986384959,5.413873635,-0.067140451,-5.525635183,0.022346256,0.023893115,0.005953559
NRXN2,0.276349291,0.406730355,0.848365488,5.4691482,0.829665903,-5.236105218,0.276349291,0.390693414,0.071417007
NRXN3,-0.489394473,0.103088158,0.575254711,5.759378939,-1.630083068,-4.459855299,0.489394473,0.986791222,0.240139816
NSA2,0.12560934,0.334239677,0.81156974,6.576441384,0.965615631,-5.943140675,0.12560934,0.475941998,0.090674154
NSD1,0.157526224,0.328602452,0.807361005,6.410357523,0.976939128,-5.731626171,0.157526224,0.4833292,0.09293223
NSD2,0.343296288,0.013802873,0.25529064,6.548018413,2.462411227,-3.392124838,0.343296288,1.860030503,0.592965108
NSD3,-0.214375852,0.106486097,0.581985112,6.577366303,-1.614210047,-5.110616317,0.214375852,0.972707092,0.235088125
NSDHL,0.307248107,0.202535124,0.713076998,6.088069266,1.274373272,-5.070970771,0.307248107,0.69349965,0.146863573
NSF,-0.070702154,0.751108204,0.95907662,6.145832386,-0.317179614,-5.837273693,0.070702154,0.124297495,0.018146696
NSFL1C,0.177787681,0.389575891,0.841807061,6.210918611,0.860391753,-5.608476856,0.177787681,0.409407927,0.074787436
NSG1,-0.199161326,0.538694343,0.905826043,5.345765239,-0.614791429,-5.389465544,0.199161326,0.268657585,0.042955197
NSG2,-0.571125283,0.062574214,0.483124193,5.530151494,-1.862232741,-4.097098996,0.571125283,1.203604596,0.315941214
NSL1,-0.009695554,0.954696576,0.986384959,6.361335881,-0.056810156,-6.133295818,0.009695554,0.020134635,0.005953559
NSMAF,-0.163133864,0.482472282,0.887415945,6.117590885,-0.702335285,-5.619427589,0.163133864,0.316527632,0.051872772
NSMCE1,-0.115563267,0.495529587,0.889305861,6.37349727,-0.68154409,-5.919376902,0.115563267,0.304930409,0.050948845
NSMCE2,-0.519405844,0.038361007,0.401820268,6.08442885,-2.071012998,-3.833507034,0.519405844,1.416110003,0.395968161
NSMCE3,-0.048243306,0.881229323,0.986384959,5.740778031,-0.149411524,-5.543761441,0.048243306,0.05491106,0.005953559
NSMCE4A,0.430015355,0.033911642,0.379262114,6.26301779,2.121159791,-3.865650141,0.430015355,1.469651186,0.421060539
NSMF,-0.105498816,0.29147726,0.786423357,6.784647841,-1.054893909,-6.106612421,0.105498816,0.535395322,0.104343596
NSRP1,0.045355128,0.868223025,0.982121097,5.957973837,0.16591661,-5.68625975,0.045355128,0.061368701,0.00783496
NSUN2,0.431599154,0.032204937,0.374677686,6.267734312,2.141897723,-3.828284142,0.431599154,1.49207755,0.426342171
NSUN3,-0.549590528,0.078298691,0.525803141,5.424677618,-1.76066807,-4.247522562,0.549590528,1.106245498,0.279176823
NSUN4,0.117008029,0.621126917,0.926529701,6.093422678,0.494255903,-5.716630172,0.117008029,0.20681965,0.033140654
NSUN5,0.056601094,0.703793991,0.946969419,6.469155804,0.380205455,-6.196221766,0.056601094,0.152554445,0.023664046
NSUN6,-0.21047491,0.475435816,0.885865103,5.868001796,-0.71366624,-5.408921417,0.21047491,0.322908105,0.052632406
NSUN7,-0.332145898,0.063966642,0.48584993,6.362562803,-1.852439757,-4.458759433,0.332145898,1.194046445,0.313497855
NT5C,-0.055190272,0.841656323,0.974045182,5.947574037,-0.199775992,-5.671411838,0.055190272,0.07486521,0.011420898
NT5C1A,-0.433115553,0.160289953,0.667053354,5.209580607,-1.404111008,-4.740859892,0.433115553,0.795093698,0.175839428
NT5C1B,-0.123589105,0.712724759,0.948657378,5.612950189,-0.368200529,-5.463264486,0.123589105,0.147078154,0.022890611
NT5C2,0.126049117,0.53578452,0.905826043,6.220492109,0.619203006,-5.788772353,0.126049117,0.271009838,0.042955197
NT5C3A,0.117049387,0.578116799,0.916347881,6.192493228,0.556140028,-5.792961972,0.117049387,0.237984411,0.03793962
NT5C3B,-0.361406538,0.169612934,0.67442443,6.010030701,-1.373461852,-4.886344592,0.361406538,0.770541033,0.171066707
NT5DC1,0.215123143,0.281200394,0.781332099,6.243348599,1.077634466,-5.44177041,0.215123143,0.550984075,0.107164334
NT5DC2,0.179067909,0.583115427,0.916347881,5.712869881,0.548842142,-5.416368187,0.179067909,0.234245469,0.03793962
NT5DC3,-0.343250906,0.282271144,0.781332099,5.321165934,-1.075239151,-5.06836301,0.343250906,0.549333517,0.107164334
NT5DC4,-0.021542442,0.948369876,0.986384959,5.412305563,-0.064754206,-5.526144603,0.021542442,0.023022249,0.005953559
NT5E,0.301825563,0.17885296,0.681007147,6.152451747,1.344307789,-5.0430912,0.301825563,0.747503868,0.16684833
NT5M,-0.120744008,0.712124318,0.948501079,5.36778309,-0.369005973,-5.484119224,0.120744008,0.147444183,0.022962171
NTAN1,-0.721580435,0.005179494,0.155027886,6.068375439,-2.795735746,-2.229931431,0.721580435,2.285712703,0.809590174
NTAQ1,-0.330056163,0.301340869,0.789355516,5.678338921,-1.033569373,-5.105723272,0.330056163,0.520941964,0.102727352
NTF3,-0.387117872,0.229468941,0.739772836,5.545642849,-1.201737799,-4.939025019,0.387117872,0.639276089,0.13090162
NTF4,-0.627296144,0.042092535,0.420407638,5.307847758,-2.03263902,-3.807560803,0.627296144,1.375794914,0.376329402
NTHL1,-0.478827526,0.08899635,0.54355292,5.914479382,-1.700738042,-4.393814815,0.478827526,1.050627805,0.264758167
NTM,-0.179705375,0.585155808,0.916347881,5.398639457,-0.545871634,-5.410468305,0.179705375,0.23272848,0.03793962
NTMT1,-0.145571258,0.606041476,0.919555462,5.924432666,-0.515734365,-5.552602028,0.145571258,0.217497653,0.036422072
NTN1,-0.11872063,0.666582865,0.946900894,5.951071345,-0.430844578,-5.60900591,0.11872063,0.176145854,0.023695473
NTN3,0.06896402,0.822563168,0.974045182,5.209580607,0.224250289,-5.573390828,0.06896402,0.084830741,0.011420898
NTN4,-0.068645273,0.1967587,0.702516199,7.220513927,-1.290852857,-6.450420465,0.068645273,0.706066056,0.153343657
NTN5,0.289537126,0.384267811,0.840426544,5.47844787,0.870064758,-5.207788681,0.289537126,0.415365994,0.075500239
NTNG1,-0.243221479,0.200246778,0.708937871,6.296630767,-1.280878483,-5.25959541,0.243221479,0.698434462,0.149391823
NTNG2,-0.111580656,0.732837431,0.952469955,5.364178901,-0.341354836,-5.493325745,0.111580656,0.134992356,0.021148715
NTPCR,-0.207522874,0.259602483,0.761729681,6.318318991,-1.12733975,-5.461200015,0.207522874,0.585691159,0.118199122
NTRK1,0.136323909,0.683943176,0.946900894,5.649395782,0.407089834,-5.452475775,0.136323909,0.164979979,0.023695473
NTRK2,-1.090908082,1.84E-05,0.003685828,6.094868549,-4.284315378,2.526206419,1.090908082,4.736289119,2.433464949
NTRK3,-0.021659715,0.931949149,0.986384959,6.031075536,-0.085393048,-5.762352871,0.021659715,0.030607784,0.005953559
NTS,-0.390568235,0.221515002,0.73238373,5.344869866,-1.222519736,-4.923057337,0.390568235,0.654596856,0.135261312
NTSR1,0.138774199,0.675070095,0.946900894,5.398784882,0.419201481,-5.457710479,0.138774199,0.17065113,0.023695473
NTSR2,0.74945383,0.013527521,0.252906415,5.390024145,2.469629565,-2.96041697,0.74945383,1.868781785,0.597040155
NUAK1,0.186084173,0.543765541,0.907425751,5.82122566,0.607131427,-5.438538961,0.186084173,0.264588318,0.0421889
NUAK2,-0.081038605,0.810395357,0.974045182,5.600159457,-0.239916874,-5.490885343,0.081038605,0.091303056,0.011420898
NUB1,0.09891643,0.561815776,0.913523159,6.362037152,0.580149173,-5.975191317,0.09891643,0.25040607,0.039280438
NUBP1,-0.203092936,0.294204404,0.786423357,6.274867673,-1.048950262,-5.497213066,0.203092936,0.53135083,0.104343596
NUBP2,0.16543478,0.282559177,0.781830779,6.447458083,1.074595859,-5.678022108,0.16543478,0.548890582,0.106887237
NUBPL,0.210536414,0.260384298,0.761729681,6.294891903,1.125491818,-5.449016728,0.210536414,0.584385208,0.118199122
NUCB1,-0.106804329,0.376547365,0.839333469,6.638312984,-0.884281043,-6.087193278,0.106804329,0.424180387,0.076065459
NUCB2,-0.377756334,0.010901385,0.227491811,6.523249136,-2.545907872,-3.142238539,0.377756334,1.962518315,0.643034232
NUCKS1,0.109042481,0.188584706,0.689517608,6.921042312,1.314789463,-5.983995215,0.109042481,0.724493531,0.161454639
NUDC,0.240846974,0.162168102,0.668016998,6.365102032,1.39783057,-5.1945302,0.240846974,0.790034566,0.175212486
NUDCD1,0.331528808,0.279669049,0.779887871,5.805772444,1.08107094,-5.091907819,0.331528808,0.553355595,0.107967834
NUDCD2,0.032200264,0.882783346,0.986384959,6.160487074,0.147442264,-5.89262233,0.032200264,0.054145868,0.005953559
NUDCD3,-0.016411287,0.910220723,0.986384959,6.487737836,-0.112760519,-6.281631226,0.016411287,0.040853281,0.005953559
NUDT1,-0.645678559,0.030363191,0.365473935,5.565698901,-2.165361181,-3.57824943,0.645678559,1.517652592,0.43714359
NUDT10,-0.340706287,0.260751051,0.761729681,5.162963451,-1.124626267,-5.05912855,0.340706287,0.583773932,0.118199122
NUDT11,0.218395029,0.516374354,0.895397254,5.590429085,0.648947425,-5.34086162,0.218395029,0.287035335,0.047984242
NUDT12,-0.743380027,0.008711818,0.204088399,5.677221527,-2.62322983,-2.629545958,0.743380027,2.059891189,0.690181682
NUDT13,0.276001966,0.376903757,0.83938024,5.782085882,0.883620862,-5.245585715,0.276001966,0.423769533,0.076041259
NUDT14,0.286300959,0.07957789,0.528359846,6.413813623,1.753164418,-4.705142478,0.286300959,1.099207581,0.277070195
NUDT15,-0.14978253,0.547671306,0.908709563,6.052527184,-0.601256013,-5.618047552,0.14978253,0.261480012,0.041574901
NUDT16,-0.114510832,0.733044727,0.952469955,5.617064347,-0.341079455,-5.471189766,0.114510832,0.134869526,0.021148715
NUDT17,-0.096740612,0.774275843,0.969360918,5.601027308,-0.286787484,-5.481616116,0.096740612,0.111104291,0.013514494
NUDT18,-0.188103258,0.506285755,0.891645359,5.920968651,-0.664635429,-5.472716049,0.188103258,0.295604292,0.049807846
NUDT19,-0.138050803,0.62261818,0.927402701,5.931560778,-0.492145153,-5.568454915,0.138050803,0.205778202,0.032731644
NUDT2,0.47860428,0.065764599,0.492456668,6.02635052,1.840051786,-4.220544774,0.47860428,1.182007823,0.307631978
NUDT21,-0.051726896,0.836709017,0.974045182,6.041454603,-0.20610556,-5.756002936,0.051726896,0.077425551,0.011420898
NUDT22,-0.234618716,0.381464945,0.840363169,5.982781437,-0.875205445,-5.373645481,0.234618716,0.418545366,0.07553299
NUDT3,0.201047136,0.298354578,0.787502609,6.267620743,1.039975652,-5.507390523,0.201047136,0.525267293,0.103747999
NUDT4,0.45348304,0.022198233,0.316727575,6.288921781,2.287873129,-3.538342061,0.45348304,1.653681596,0.499314124
NUDT4B,-0.12775223,0.150249694,0.652445424,6.876613622,-1.438667759,-5.749620383,0.12775223,0.823186404,0.185455811
NUDT5,0.01578685,0.945654806,0.986384959,6.111168416,0.068164579,-5.846385766,0.01578685,0.024267366,0.005953559
NUDT6,0.085641582,0.797309491,0.972397721,5.419191141,0.256831589,-5.498097593,0.085641582,0.098373066,0.012156068
NUDT7,0.198354367,0.55254435,0.910820882,5.638488426,0.593954491,-5.375776923,0.198354367,0.257632857,0.040567021
NUDT8,0.246469772,0.457737547,0.878411515,5.64076828,0.742581302,-5.296678715,0.246469772,0.339383462,0.05630198
NUDT9,0.385077949,0.189524783,0.69054904,5.867098622,1.31199817,-4.882465973,0.385077949,0.722333991,0.160805474
NUF2,0.273086703,0.410407649,0.849479665,5.627470862,0.823181089,-5.243682696,0.273086703,0.386784554,0.070847013
NUFIP1,-0.35485816,0.228774631,0.739626758,5.852078988,-1.203531221,-4.99860185,0.35485816,0.640592137,0.130987386
NUFIP2,0.194810146,0.384555883,0.840426544,6.14408222,0.869537713,-5.530029418,0.194810146,0.41504054,0.075500239
NUGGC,0.042045322,0.90181263,0.986384959,5.532945401,0.123372291,-5.501228057,0.042045322,0.044883687,0.005953559
NUMA1,0.059534409,0.393844594,0.844721575,7.041998856,0.852670851,-6.648471724,0.059534409,0.404675112,0.073286413
NUMB,0.20560114,0.166871262,0.673502305,6.477652774,1.38234065,-5.34513214,0.20560114,0.777618449,0.171660914
NUMBL,-0.11018274,0.740431352,0.954385948,5.658237524,-0.331283408,-5.481753359,0.11018274,0.1305152,0.020275964
NUP107,0.414855263,0.106908463,0.583497768,6.033670397,1.612265217,-4.581347352,0.414855263,0.970987915,0.233960801
NUP133,-0.03115648,0.844490996,0.974045182,6.419761509,-0.196152938,-6.185106929,0.03115648,0.073404977,0.011420898
NUP153,0.291250087,0.105525597,0.580137807,6.335648734,1.618655643,-4.841112169,0.291250087,0.976642182,0.236468831
NUP155,-0.028238682,0.883048625,0.986384959,6.267154312,-0.14710616,-6.013110265,0.028238682,0.054015381,0.005953559
NUP160,0.045781407,0.856734893,0.977450721,6.030728121,0.180532677,-5.751121124,0.045781407,0.067153545,0.009905129
NUP188,-0.457075056,0.111346433,0.592398906,5.882504084,-1.592189185,-4.539780825,0.457075056,0.95332369,0.227385752
NUP205,0.010276664,0.965253595,0.987223434,6.09532895,0.04356208,-5.830743197,0.010276664,0.015358572,0.005584544
NUP210,0.090775242,0.704624338,0.946969419,6.082669972,0.379086998,-5.752330288,0.090775242,0.15204236,0.023664046
NUP210L,-0.098207119,0.757075181,0.961701228,5.285784832,-0.309324996,-5.526699497,0.098207119,0.120860991,0.016959829
NUP214,-0.003905364,0.986831171,0.995465611,6.093124713,-0.016505484,-5.828768806,0.003905364,0.005757141,0.001973738
NUP35,-0.048313717,0.881605633,0.986384959,5.731721837,-0.14893461,-5.539867395,0.048313717,0.054725644,0.005953559
NUP37,0.194275368,0.552045716,0.910820882,5.708254954,0.594700159,-5.393056803,0.194275368,0.258024956,0.040567021
NUP42,0.50979963,0.03173067,0.374373798,6.130376027,2.147827472,-3.716142992,0.50979963,1.498520758,0.426694554
NUP43,-0.501519691,0.037797394,0.398853074,6.124368289,-2.077082063,-3.843052829,0.501519691,1.422538137,0.399187056
NUP50,0.111133567,0.555243593,0.912074282,6.282245773,0.589923693,-5.876693251,0.111133567,0.255516444,0.03996979
NUP54,0.59837462,0.004277058,0.140391232,6.271083442,2.857057945,-2.136447893,0.59837462,2.368854867,0.852660015
NUP58,-0.042436847,0.776687349,0.970041385,6.467095269,-0.283639631,-6.222335601,0.042436847,0.109753769,0.013209737
NUP62,-0.082249466,0.698878419,0.946969419,6.186162142,-0.386836414,-5.857955137,0.082249466,0.15559837,0.023664046
NUP62CL,-0.089172657,0.770356935,0.967955747,5.826657753,-0.291909101,-5.564016124,0.089172657,0.113308003,0.014144497
NUP85,-0.480876077,0.106716533,0.582620488,5.790787082,-1.613148222,-4.487869804,0.480876077,0.971768292,0.234614248
NUP88,-0.121711266,0.588762956,0.916347881,6.140789366,-0.540631874,-5.73977514,0.121711266,0.230059523,0.03793962
NUP93,-0.330662921,0.224700801,0.73562434,5.967127319,-1.21413294,-5.045345839,0.330662921,0.648395379,0.133343909
NUP98,0.13278007,0.251779119,0.757925451,6.667027899,1.146047622,-5.867174113,0.13278007,0.598980291,0.120373509
NUPR1,-0.10968053,0.405951682,0.848365488,6.57014978,-0.831043552,-6.04692741,0.10968053,0.391525655,0.071417007
NUPR2,-0.030615573,0.913196697,0.986384959,5.929960158,-0.109007673,-5.669251149,0.030615573,0.039435668,0.005953559
NUS1,-0.122512721,0.408332825,0.849012452,6.480756041,-0.826835714,-5.94064008,0.122512721,0.388985706,0.07108594
NUSAP1,0.110028478,0.727888179,0.951812366,5.778020947,0.347937398,-5.51916963,0.110028478,0.137935334,0.021448657
NUTF2,0.070327027,0.641085498,0.936217027,6.45883397,0.466183528,-6.148438084,0.070327027,0.193084047,0.028623464
NUTM1,-0.108394838,0.747089929,0.957206133,5.614094618,-0.32248008,-5.475408257,0.108394838,0.126627118,0.018994528
NUTM2A,-0.043622237,0.84420416,0.974045182,6.148552691,-0.196519432,-5.869783124,0.043622237,0.073552512,0.011420898
NUTM2F,0.09775965,0.623663747,0.927726131,6.236596482,0.490666554,-5.875358497,0.09775965,0.2050495,0.032580211
NUTM2G,-0.146014965,0.419292861,0.854647251,6.324970543,-0.807653135,-5.770596405,0.146014965,0.377482532,0.0682131
NVL,0.038057638,0.788770206,0.971128708,6.505900556,0.26790887,-6.276491422,0.038057638,0.103049502,0.012723207
NWD1,0.231009729,0.467011654,0.88184149,5.287302639,0.727353594,-5.340710515,0.231009729,0.330672282,0.054609472
NWD2,-0.664705204,0.023690374,0.325917467,5.63430684,-2.262461008,-3.396069399,0.664705204,1.625428084,0.486892363
NXF1,0.010306139,0.940943215,0.986384959,6.522660435,0.074084666,-6.328821222,0.010306139,0.026436585,0.005953559
NXF2,0.112095681,0.664853331,0.94645679,6.012368452,0.433223951,-5.663208663,0.112095681,0.177274151,0.023899209
NXF3,0.572515737,0.056360339,0.47072002,5.767521804,1.908268594,-4.031899003,0.572515737,1.249026405,0.327237331
NXF5,-0.332734743,0.305530807,0.791146675,5.412057054,-1.024651851,-5.101478772,0.332734743,0.514944992,0.101742993
NXN,0.301924651,0.321685644,0.802555007,5.821001526,0.991006442,-5.177579012,0.301924651,0.49256832,0.095525192
NXNL1,-0.305906713,0.311856364,0.793848725,5.819315625,-1.011341335,-5.165339626,0.305906713,0.506045389,0.100262248
NXNL2,0.592794155,0.042418963,0.421930179,5.828206531,2.029424682,-3.835519107,0.592794155,1.372439949,0.37475941
NXPE1,-0.187354681,0.56151202,0.913373976,5.331767529,-0.580599709,-5.41002933,0.187354681,0.250640943,0.039351367
NXPE2,0.059206411,0.861968016,0.979615596,5.520072551,0.173870108,-5.495617748,0.059206411,0.064508849,0.008944309
NXPE3,0.096501871,0.749111425,0.957683284,5.846142798,0.319812422,-5.567154466,0.096501871,0.125453579,0.018778093
NXPE4,0.037485401,0.911180695,0.986384959,5.444620417,0.111549777,-5.514190031,0.037485401,0.04039549,0.005953559
NXPH1,0.63491784,0.008037955,0.197532741,6.144410458,2.65054251,-2.609578652,0.63491784,2.094854436,0.70436091
NXPH2,-0.04843868,0.886503378,0.986384959,5.513781792,-0.142730544,-5.502582603,0.04843868,0.052319605,0.005953559
NXPH3,-0.334353975,0.30566687,0.791146675,5.475640599,-1.02436363,-5.098044894,0.334353975,0.514751629,0.101742993
NXPH4,-0.203755511,0.541255464,0.906058854,5.568857879,-0.610918396,-5.368179534,0.203755511,0.266597706,0.042843591
NXT1,-0.349562718,0.238997581,0.747197493,5.841750187,-1.177505434,-5.020772254,0.349562718,0.621606495,0.126564594
NXT2,-0.112428268,0.737880165,0.953882229,5.615723545,-0.334663118,-5.472489488,0.112428268,0.132014164,0.020505242
NYAP1,0.735193922,0.003668226,0.128780939,6.091263188,2.905458875,-1.951368525,0.735193922,2.435543899,0.890148413
NYAP2,-0.008556908,0.979435781,0.992831591,5.404566664,-0.025776367,-5.529449635,0.008556908,0.009024034,0.003124412
NYNRIN,-0.078817917,0.815629039,0.974045182,5.597314852,-0.233171288,-5.491615627,0.078817917,0.08850732,0.011420898
NYX,-0.422290151,0.185604408,0.686442284,5.360889973,-1.323707044,-4.813765099,0.422290151,0.731411713,0.163395972
OAF,0.154012219,0.611247583,0.922949064,5.839086185,0.508295562,-5.495856989,0.154012219,0.213782845,0.034822266
OARD1,-0.123407318,0.645438262,0.93885068,5.979006209,-0.460110479,-5.62087583,0.123407318,0.190145293,0.027403475
OAS1,0.839204516,0.000676326,0.04695814,6.147207276,3.399203148,-0.542723429,0.839204516,3.169843951,1.328289112
OAS2,-0.215444057,0.287448198,0.784586094,6.240572417,-1.063781858,-5.443608054,0.215444057,0.541440409,0.105359394
OAS3,0.085489796,0.644542262,0.938132468,6.401693581,0.462862744,-6.079641747,0.085489796,0.190748601,0.027735833
OASL,0.117148224,0.702670403,0.946969419,5.823033562,0.381719658,-5.533890701,0.117148224,0.153248339,0.023664046
OAT,-0.196108127,0.188088514,0.689264255,6.485427046,-1.316266901,-5.429591721,0.196108127,0.725637724,0.161614243
OAZ1,-0.057034464,0.223368247,0.734291179,7.294396274,-1.217630547,-6.667437794,0.057034464,0.650978565,0.134131689
OAZ2,0.030094514,0.838755763,0.974045182,6.474247376,0.203485972,-6.252302401,0.030094514,0.076364483,0.011420898
OAZ3,-0.292270173,0.19665677,0.702325407,6.154236299,-1.29114681,-5.101181228,0.292270173,0.706291098,0.15346162
OBI1,0.044816425,0.894400919,0.986384959,5.630187011,0.132738035,-5.508049629,0.044816425,0.048467763,0.005953559
OBP2A,-0.2629224,0.405673881,0.848365488,5.279593016,-0.831535451,-5.274602472,0.2629224,0.391822953,0.071417007
OBP2B,-0.884538953,0.00092244,0.058875817,5.839873016,-3.313305627,-0.809735856,0.884538953,3.035062067,1.230063052
OBSCN,0.298730717,0.197575551,0.704624511,6.123096599,1.288501173,-5.085242453,0.298730717,0.704266798,0.152042254
OBSL1,0.060155312,0.78170435,0.971128708,6.165556259,0.27709966,-5.872632277,0.060155312,0.106957471,0.012723207
OC90,0.444184392,0.164159674,0.668786332,5.645549781,1.391230532,-4.734826646,0.444184392,0.784733518,0.174712611
OCA2,0.196392546,0.537279819,0.905826043,5.760227813,0.616934486,-5.402443752,0.196392546,0.269799472,0.042955197
OCEL1,-0.25143796,0.431537719,0.862475118,5.717673603,-0.786567273,-5.297253013,0.25143796,0.364981238,0.064253425
OCIAD1,-0.029252166,0.775474824,0.969360918,6.759520031,-0.285222044,-6.589212489,0.029252166,0.110432297,0.013514494
OCIAD2,0.079780967,0.509561876,0.892701168,6.631117399,0.659523216,-6.255102351,0.079780967,0.292803072,0.049293897
OCLN,0.033775054,0.844219186,0.974045182,6.35468854,0.196500232,-6.109651521,0.033775054,0.073544782,0.011420898
OCM,0.049113029,0.870234814,0.983265312,5.851391117,0.163360792,-5.603176859,0.049113029,0.060363547,0.007329282
OCRL,0.448515777,0.151033572,0.654338673,5.722876608,1.435906227,-4.694132977,0.448515777,0.820926507,0.184197411
